client_id;ca_total;nb_achats;panier_moyen;nb_sessions;premiere_transaction;derniere_transaction;est_btob
c_5304;1080.93;22;49.13318181818182;13;2021-03-05 01:49:20.800266;2022-12-06 23:40:00.738691;False
c_2262;1080.65;94;11.496276595744682;29;2021-03-10 17:45:11.040291;2023-02-20 22:59:57.493222;False
c_6629;1080.59;77;14.033636363636363;53;2021-03-09 00:24:20.184876;2023-02-26 06:24:38.017782;False
c_1670;1079.82;30;35.994;16;2021-03-05 15:36:47.003407;2023-01-20 13:41:19.885742;False
c_23;1079.65;19;56.823684210526324;13;2021-03-08 05:34:33.937016;2023-01-16 10:37:55.331854;False
c_7844;1079.46;75;14.392800000000001;23;2021-03-29 07:38:20.159863;2023-02-28 13:22:04.594978;False
c_1336;1079.06;63;17.127936507936507;36;2021-03-17 15:42:39.144139;2023-02-28 10:32:55.187108;False
c_510;1078.98;75;14.3864;43;2021-03-01 13:15:17.110906;2023-02-27 11:59:52.579516;False
c_4886;1078.3999999999999;22;49.01818181818181;8;2021-04-12 19:12:28.000009;2022-12-12 19:12:28.000009;False
c_1004;1077.83;68;15.850441176470587;33;2021-03-02 21:48:09.056146;2023-02-23 01:48:10.615556;False
c_2052;1077.45;78;13.813461538461539;24;2021-05-18 08:33:13.586541;2023-02-08 06:28:18.247710;False
c_3509;1077.33;46;23.420217391304345;16;2021-03-02 03:35:58.910397;2022-12-29 21:21:41.390925;False
c_488;1077.26;84;12.824523809523809;40;2021-04-29 16:41:18.982419;2023-02-28 23:53:18.929676;False
c_3106;1076.93;61;17.654590163934426;30;2021-03-13 17:06:21.004918;2023-02-17 19:44:51.990098;False
c_2248;1076.24;69;15.59768115942029;38;2021-03-12 08:25:03.102820;2023-02-10 06:03:02.885645;False
c_892;1076.23;82;13.124756097560976;42;2021-03-01 04:54:06.138421;2023-02-21 06:14:05.784791;False
c_7016;1076.09;83;12.964939759036143;30;2021-03-20 10:30:46.621450;2023-02-22 03:56:33.598664;False
c_183;1076.08;73;14.740821917808217;29;2021-03-22 08:13:22.556015;2023-02-22 08:55:48.686814;False
c_6963;1075.96;69;15.593623188405797;15;2021-04-02 06:39:41.134492;2023-01-09 02:08:51.639358;False
c_6940;1075.85;64;16.81015625;39;2021-03-09 03:01:18.130554;2023-02-17 08:08:30.970282;False
c_471;1075.8200000000002;18;59.76777777777779;11;2021-03-30 19:49:37.021913;2023-01-11 02:33:32.306237;False
c_2835;1075.62;62;17.348709677419354;49;2021-04-30 14:42:41.747423;2023-02-21 14:01:59.590015;False
c_147;1075.54;74;14.534324324324324;50;2021-03-05 04:17:24.067545;2023-02-28 03:23:05.215572;False
c_5568;1075.52;62;17.34709677419355;44;2021-03-05 00:05:48.806177;2023-02-26 02:45:20.044019;False
c_3689;1074.9;79;13.606329113924051;26;2021-03-06 23:00:16.661349;2023-02-27 02:27:13.912112;False
c_6418;1074.68;60;17.911333333333335;17;2021-05-12 11:19:05.165781;2022-10-20 04:41:14.602923;False
c_7484;1074.14;79;13.596708860759495;26;2021-03-23 05:54:32.348418;2023-02-05 09:47:50.579977;False
c_4793;1073.23;68;15.78279411764706;26;2021-03-03 22:09:07.449278;2023-02-02 23:51:18.025527;False
c_419;1073.0;82;13.085365853658537;40;2021-03-02 11:59:43.504857;2023-01-16 11:15:15.401095;False
c_7185;1072.6;89;12.051685393258426;46;2021-03-25 15:49:50.255783;2023-02-27 17:29:11.643401;False
c_4097;1072.24;17;63.072941176470586;10;2021-07-24 15:19:39.158072;2022-07-24 05:36:29.915691;False
c_8334;1072.08;65;16.49353846153846;51;2021-03-15 12:40:09.172596;2023-02-19 16:19:58.311929;False
c_2110;1070.68;62;17.269032258064517;44;2021-03-05 11:39:46.584846;2023-02-19 14:41:53.801399;False
c_3520;1070.63;25;42.8252;14;2021-03-05 14:07:31.608600;2023-02-22 06:19:49.572524;False
c_6699;1070.57;90;11.895222222222221;38;2021-03-08 04:14:23.766903;2023-02-14 10:49:01.405461;False
c_8226;1070.57;59;18.145254237288135;48;2021-03-01 15:49:20.189685;2023-02-26 18:33:18.188233;False
c_8569;1070.3799999999999;14;76.45571428571428;9;2021-04-30 12:49:25.054266;2023-02-28 08:01:04.374764;False
c_6958;1070.26;65;16.46553846153846;55;2021-03-04 01:24:11.500854;2023-02-21 03:15:35.380724;False
c_3985;1070.18;66;16.214848484848485;30;2021-03-08 16:23:37.844550;2023-02-01 23:20:48.420863;False
c_1165;1069.59;73;14.651917808219176;47;2021-04-03 06:47:12.085803;2023-02-28 13:24:31.835484;False
c_8457;1069.41;85;12.58129411764706;36;2021-03-17 11:36:02.777583;2023-01-25 20:24:33.469023;False
c_4077;1068.05;25;42.722;18;2021-04-02 23:28:22.103813;2023-02-16 05:38:51.960964;False
c_3590;1067.94;51;20.94;16;2021-03-01 04:06:55.466473;2023-02-27 04:04:18.882696;False
c_4378;1066.91;18;59.27277777777778;13;2021-03-21 23:11:23.660936;2023-01-13 16:32:21.324384;False
c_8568;1066.27;77;13.847662337662337;31;2021-04-18 19:31:54.033817;2023-02-07 21:56:55.280677;False
c_6349;1065.92;79;13.492658227848102;33;2021-03-29 00:13:39.872242;2023-02-04 16:37:48.387539;False
c_7772;1065.8799999999999;69;15.447536231884056;20;2021-04-02 21:10:53.244738;2023-02-23 23:37:40.044359;False
c_4883;1065.79;21;50.75190476190476;13;2021-03-14 03:37:29.106329;2023-02-24 14:49:38.935618;False
c_5876;1065.79;66;16.148333333333333;39;2021-03-07 13:41:55.308179;2023-02-03 02:30:28.419411;False
c_7796;1065.45;85;12.534705882352942;33;2021-03-24 20:18:10.444543;2023-02-27 22:12:33.823041;False
c_5168;1065.1399999999999;28;38.04071428571428;18;2021-03-27 07:35:18.920262;2023-02-26 21:59:23.302627;False
c_2598;1062.21;75;14.1628;36;2021-05-09 17:51:41.433713;2023-02-17 12:58:57.493343;False
c_4857;1062.21;95;11.181157894736842;27;2021-03-16 06:46:56.328446;2023-02-20 09:04:18.726830;False
c_2190;1062.19;78;13.617820512820513;24;2021-03-26 18:29:21.409717;2023-02-04 15:05:21.389841;False
c_8266;1061.87;64;16.59171875;47;2021-03-12 16:54:35.469636;2023-02-19 08:21:31.686246;False
c_5085;1061.42;25;42.4568;21;2021-04-11 20:15:33.108562;2023-02-04 00:55:12.268466;False
c_6113;1061.13;26;40.81269230769231;9;2021-03-05 16:58:50.653938;2022-12-10 16:03:35.865784;False
c_7569;1060.8799999999999;26;40.803076923076915;14;2021-05-10 21:47:13.261258;2023-01-21 12:24:46.667496;False
c_1541;1060.76;92;11.53;38;2021-03-23 11:22:37.583855;2023-02-12 11:24:13.854480;False
c_2432;1059.6299999999999;88;12.041249999999998;38;2021-03-31 16:09:02.598399;2023-02-18 08:28:06.758076;False
c_1973;1058.93;15;70.59533333333334;15;2021-05-09 11:54:23.605003;2023-02-09 11:54:23.605003;False
c_8357;1058.84;43;24.624186046511625;16;2021-09-19 06:18:47.121955;2023-01-23 17:12:42.558492;False
c_7771;1058.75;65;16.28846153846154;46;2021-03-18 08:31:47.941180;2023-02-22 13:01:39.481328;False
c_8477;1058.43;76;13.92671052631579;37;2021-03-14 00:43:43.528665;2023-02-20 14:31:34.828467;False
c_2974;1058.37;64;16.53703125;35;2021-03-02 20:57:59.659627;2023-02-28 13:17:35.476447;False
c_2286;1057.54;83;12.74144578313253;24;2021-05-09 05:56:21.924086;2023-02-09 06:27:26.996740;False
c_5428;1057.24;69;15.32231884057971;39;2021-03-02 22:31:58.160827;2023-02-12 02:15:20.733789;False
c_369;1057.1599999999999;63;16.78031746031746;55;2021-03-02 20:12:01.687693;2023-02-09 20:58:40.346238;False
c_2341;1057.09;44;24.024772727272726;16;2021-05-14 16:14:17.482437;2022-10-19 20:51:30.715930;False
c_3150;1057.05;61;17.328688524590163;52;2021-03-04 11:37:38.495310;2023-02-24 03:47:31.430802;False
c_1215;1056.98;85;12.435058823529411;41;2021-03-08 21:00:12.098947;2023-01-10 15:59:17.955966;False
c_1043;1056.69;91;11.611978021978022;37;2021-04-03 03:17:38.900840;2023-01-07 23:00:24.062874;False
c_2936;1056.28;74;14.274054054054053;22;2021-04-01 19:15:43.042789;2023-02-08 07:55:38.439217;False
c_2922;1056.18;83;12.725060240963856;35;2021-03-05 08:21:37.146387;2023-01-20 20:09:15.174731;False
c_2072;1055.66;52;20.30115384615385;35;2021-03-27 04:33:45.982113;2023-02-14 00:16:35.072061;False
c_7592;1055.35;55;19.188181818181818;21;2021-03-02 23:08:25.320903;2022-11-21 11:23:51.841835;False
c_230;1055.22;24;43.9675;11;2021-03-12 02:54:29.129160;2022-12-25 14:10:40.006805;False
c_1393;1055.11;46;22.937173913043477;23;2021-03-12 17:48:35.042706;2023-02-05 07:05:27.751156;False
c_5109;1054.78;49;21.526122448979592;20;2021-03-24 03:01:53.609959;2023-01-19 06:48:49.887420;False
c_5594;1054.76;83;12.707951807228916;33;2021-03-10 09:44:12.400255;2023-02-06 17:50:26.243495;False
c_381;1054.02;74;14.243513513513513;27;2021-05-21 09:28:30.306185;2023-02-08 20:58:25.471887;False
c_3074;1053.9;40;26.347500000000004;23;2021-06-13 07:31:49.927268;2023-02-13 08:25:25.882649;False
c_1132;1052.34;62;16.973225806451612;29;2021-03-27 11:18:14.973372;2023-01-30 00:35:13.080507;False
c_5879;1052.26;73;14.414520547945205;33;2021-04-18 21:40:27.373156;2022-11-18 22:26:16.866198;False
c_2066;1052.16;84;12.525714285714287;31;2021-03-10 01:10:26.520098;2022-11-21 02:50:39.276296;False
c_1021;1051.99;17;61.881764705882354;15;2021-04-13 08:38:41.762460;2022-11-13 05:58:54.251974;False
c_6030;1051.44;67;15.69313432835821;57;2021-03-02 17:20:01.119244;2023-02-04 21:35:51.912209;False
c_6836;1051.26;61;17.233770491803277;36;2021-03-30 11:16:27.960942;2023-02-28 10:47:45.979084;False
c_5283;1051.07;70;15.015285714285714;19;2021-03-04 08:34:24.447111;2023-01-13 05:11:02.647747;False
c_1796;1051.03;38;27.658684210526314;19;2021-03-29 16:51:45.169491;2023-01-09 00:25:04.275071;False
c_5298;1050.89;20;52.544500000000006;19;2021-03-14 09:18:25.723524;2022-12-18 20:00:56.605317;False
c_7123;1050.84;73;14.395068493150683;22;2021-03-23 18:23:56.029753;2023-02-15 08:55:50.162846;False
c_5559;1050.81;40;26.270249999999997;23;2021-03-06 19:35:19.323968;2023-02-12 13:26:02.100401;False
c_1334;1050.77;75;14.010266666666666;36;2021-04-08 20:05:35.647496;2023-02-05 03:32:16.582386;False
c_2642;1050.68;73;14.392876712328768;32;2021-04-02 09:08:48.459927;2023-02-27 05:04:41.613824;False
c_2188;1049.94;77;13.635584415584416;37;2021-04-05 10:06:45.308985;2023-02-24 23:22:27.013839;False
c_7708;1049.65;86;12.205232558139535;28;2021-03-22 10:16:49.147791;2023-02-22 10:17:44.276644;False
c_7227;1049.47;61;17.204426229508197;51;2021-04-04 17:25:50.795876;2023-02-15 09:59:47.177020;False
c_771;1049.3999999999999;60;17.49;56;2021-03-05 23:07:06.859139;2023-02-24 07:01:40.840464;False
c_53;1049.38;73;14.375068493150687;58;2021-03-03 14:48:39.404792;2023-01-27 17:30:47.788842;False
c_4750;1049.31;74;14.179864864864864;25;2021-03-21 23:42:15.331110;2023-01-04 07:12:47.875375;False
c_2430;1048.98;93;11.279354838709677;45;2021-03-11 21:47:02.546104;2023-02-17 23:54:54.311083;False
c_2459;1048.1;38;27.581578947368417;14;2021-03-25 12:48:12.982778;2023-01-27 21:47:45.830102;False
c_7037;1048.01;72;14.555694444444445;30;2021-03-26 13:22:33.619086;2023-02-26 17:36:03.711490;False
c_2550;1047.59;75;13.967866666666666;26;2021-03-18 06:59:24.172680;2023-02-19 01:22:16.090303;False
c_401;1047.26;34;30.801764705882352;12;2021-04-26 13:37:42.239429;2023-01-05 02:53:53.365431;False
c_2824;1047.04;76;13.776842105263157;27;2021-03-09 16:49:36.441974;2023-02-09 10:20:07.896962;False
c_5175;1046.98;78;13.422820512820513;32;2021-04-07 00:43:21.863907;2023-01-31 17:14:38.821027;False
c_5468;1046.88;32;32.715;15;2021-05-03 03:29:25.164917;2023-02-09 06:00:29.732521;False
c_5863;1046.43;53;19.743962264150944;27;2021-03-28 03:14:56.371667;2023-02-24 21:00:00.914984;False
c_4575;1045.7;28;37.346428571428575;20;2021-05-17 11:18:27.902066;2023-02-19 16:10:53.079904;False
c_7444;1045.69;33;31.687575757575758;21;2021-05-08 02:13:03.708581;2023-02-24 20:13:36.774642;False
c_3009;1045.6499999999999;30;34.855;19;2021-03-10 11:30:27.503250;2023-02-28 20:44:04.897121;False
c_7210;1045.52;59;17.720677966101693;51;2021-03-16 21:27:47.141577;2023-02-26 20:59:06.195403;False
c_1447;1045.45;66;15.840151515151517;50;2021-03-24 21:41:55.387871;2023-02-25 01:28:32.864280;False
c_3877;1045.4;84;12.445238095238096;32;2021-04-23 10:40:26.110877;2023-02-23 10:55:47.879112;False
c_8613;1045.22;56;18.66464285714286;41;2021-03-19 03:46:41.900562;2023-02-27 14:12:18.512978;False
c_2783;1045.16;89;11.743370786516856;43;2021-03-06 19:06:45.829631;2023-02-03 06:56:49.031683;False
c_7006;1045.06;66;15.834242424242424;48;2021-03-04 04:01:04.301351;2023-02-23 10:29:08.651199;False
c_7502;1045.01;81;12.901358024691358;35;2021-03-08 23:35:10.967650;2023-02-04 08:53:03.725734;False
c_6746;1045.01;70;14.928714285714285;24;2021-03-31 16:22:53.071675;2023-02-27 14:03:49.950276;False
c_6970;1044.58;42;24.870952380952378;22;2021-03-03 06:38:04.728475;2023-02-05 08:40:04.187935;False
c_1827;1043.8;16;65.2375;16;2021-05-01 22:05:08.365321;2023-02-09 14:37:11.175308;False
c_2987;1043.75;61;17.110655737704917;28;2021-03-21 01:12:31.370086;2023-02-09 17:05:50.969589;False
c_3171;1042.77;82;12.71670731707317;42;2021-03-04 16:53:03.280835;2023-02-04 12:55:39.406949;False
c_8039;1042.51;61;17.09032786885246;52;2021-04-01 17:05:06.938667;2023-02-28 12:18:49.193658;False
c_8291;1042.13;20;52.106500000000004;7;2021-03-15 12:07:12.071691;2022-11-15 12:59:57.433323;False
c_2796;1042.03;67;15.552686567164178;55;2021-03-05 08:48:27.972701;2023-02-04 02:37:28.841603;False
c_1352;1041.98;67;15.551940298507462;26;2021-03-01 11:47:36.622973;2023-02-27 05:54:09.910784;False
c_5581;1041.91;63;16.53825396825397;39;2021-03-14 03:13:23.490031;2023-02-25 03:53:49.558160;False
c_70;1041.75;59;17.656779661016948;38;2021-04-02 19:06:49.705739;2023-02-16 23:05:42.033367;False
c_221;1041.08;59;17.645423728813558;42;2021-03-17 21:30:17.807269;2023-02-09 15:11:10.028232;False
c_3832;1040.66;28;37.166428571428575;10;2021-04-22 02:02:27.480219;2022-12-31 08:34:57.199186;False
c_6523;1040.6599999999999;61;17.06;48;2021-03-05 04:32:25.627576;2023-02-15 15:31:33.868625;False
c_1275;1039.33;57;18.233859649122806;35;2021-03-01 23:51:29.330320;2023-02-02 11:04:39.068354;False
c_8444;1039.2;73;14.235616438356166;23;2021-04-06 23:15:37.391421;2023-01-14 02:23:18.875272;False
c_7062;1039.0;89;11.674157303370787;40;2021-04-17 13:27:07.674251;2023-02-23 05:39:08.883940;False
c_6487;1038.3799999999999;52;19.96884615384615;12;2021-03-06 07:31:58.683559;2023-01-26 16:02:50.549526;False
c_902;1038.16;64;16.22125;33;2021-03-18 05:21:27.800665;2023-02-02 09:47:17.290347;False
c_4425;1037.92;56;18.534285714285716;47;2021-03-04 12:04:06.174574;2023-02-04 15:00:46.975315;False
c_905;1037.8;23;45.12173913043478;14;2021-03-18 23:11:57.724927;2023-02-11 12:35:12.515951;False
c_2369;1037.69;7;148.24142857142857;4;2021-03-02 09:04:19.842534;2022-12-15 03:56:34.858969;False
c_3860;1036.45;42;24.677380952380954;16;2021-03-05 22:45:09.821795;2022-09-30 15:29:46.501664;False
c_4349;1036.31;72;14.393194444444443;31;2021-04-19 05:49:08.243656;2023-01-28 22:32:33.343506;False
c_8588;1035.93;68;15.234264705882353;29;2021-03-27 18:44:05.550826;2023-01-11 14:01:35.926932;False
c_8036;1035.8;64;16.184375;46;2021-03-10 17:47:43.094620;2023-02-22 23:16:44.256571;False
c_7914;1035.58;62;16.702903225806452;48;2021-03-12 12:31:05.821715;2023-01-28 02:45:48.162826;False
c_1993;1035.05;82;12.622560975609755;28;2021-03-31 18:05:23.879135;2023-01-27 17:18:12.469277;False
c_51;1034.82;74;13.984054054054052;26;2021-03-06 04:02:56.196340;2023-02-19 05:45:09.750214;False
c_5508;1034.59;70;14.779857142857141;29;2021-03-05 17:49:06.491361;2023-01-11 09:45:50.298734;False
c_6329;1034.58;61;16.960327868852456;44;2021-03-14 07:45:16.500016;2023-02-18 13:06:18.693977;False
c_37;1034.1399999999999;60;17.235666666666663;45;2021-03-10 03:20:53.590182;2023-02-19 00:09:16.944933;False
c_2005;1033.83;77;13.426363636363636;30;2021-04-09 23:45:01.830440;2023-02-19 17:55:32.016824;False
c_216;1033.48;32;32.29625;25;2021-03-28 14:16:30.007140;2023-01-30 15:52:40.391028;False
c_7306;1032.77;65;15.888769230769231;32;2021-03-21 12:29:20.661516;2023-02-28 21:11:38.548009;False
c_7660;1032.37;36;28.67694444444444;26;2021-03-01 06:17:23.803385;2023-02-10 09:28:48.219981;False
c_4216;1031.92;87;11.861149425287357;33;2021-03-16 02:54:27.450258;2023-02-26 15:21:26.549294;False
c_1844;1031.3799999999999;66;15.626969696969695;29;2021-03-27 17:31:33.614279;2023-02-17 23:50:00.102476;False
c_2347;1031.16;90;11.457333333333334;38;2021-03-01 11:04:12.416689;2023-01-09 04:32:58.249650;False
c_3798;1031.04;79;13.051139240506329;24;2021-04-10 01:38:59.105854;2023-02-24 04:49:11.014066;False
c_3729;1030.83;70;14.726142857142856;31;2021-03-20 02:35:16.832167;2023-02-20 02:57:09.772307;False
c_6943;1030.8;70;14.725714285714284;56;2021-03-13 13:33:42.417910;2023-02-10 23:13:34.477529;False
c_357;1030.74;69;14.938260869565218;19;2021-03-21 10:47:16.087553;2023-01-20 06:31:40.281840;False
c_3406;1030.67;27;38.17296296296296;15;2021-04-01 10:39:55.109754;2022-10-17 19:47:55.002808;False
c_6572;1030.49;74;13.92554054054054;29;2021-06-06 22:25:01.062852;2023-02-18 20:40:59.023533;False
c_1321;1030.27;66;15.610151515151514;31;2021-03-14 00:40:31.898609;2023-02-10 15:01:33.578266;False
c_677;1030.25;60;17.170833333333334;28;2021-04-04 05:02:50.866618;2023-01-31 11:45:26.250166;False
c_3441;1029.71;60;17.161833333333334;49;2021-04-22 13:47:19.765210;2023-02-03 15:01:26.388215;False
c_4918;1029.11;63;16.335079365079363;27;2021-03-27 23:02:45.775720;2023-01-08 04:07:33.538280;False
c_5299;1028.87;62;16.594677419354838;48;2021-03-01 13:48:20.214075;2023-02-24 19:14:43.592457;False
c_6080;1028.74;61;16.864590163934427;34;2021-04-04 14:59:56.631212;2023-02-13 06:43:01.312308;False
c_258;1028.69;61;16.86377049180328;23;2021-04-12 18:16:25.195833;2023-02-18 23:47:52.623394;False
c_7942;1028.31;96;10.7115625;37;2021-03-10 16:32:26.311916;2023-02-27 07:28:22.503039;False
c_6756;1028.22;39;26.364615384615384;12;2021-04-25 02:45:50.506599;2022-10-30 13:53:45.241198;False
c_7951;1028.11;75;13.708133333333333;33;2021-04-03 22:16:15.024105;2023-02-17 14:15:14.136252;False
c_1803;1028.07;83;12.386385542168673;45;2021-03-11 06:58:38.972884;2023-02-25 12:41:15.677672;False
c_5502;1027.86;67;15.341194029850746;36;2021-03-06 04:50:27.942957;2023-02-26 01:39:24.735419;False
c_598;1027.53;60;17.1255;38;2021-04-09 04:06:12.624352;2023-02-18 19:58:42.464872;False
c_875;1027.43;87;11.809540229885059;41;2021-03-17 08:26:32.378754;2023-02-22 00:35:15.472578;False
c_692;1027.39;32;32.1059375;16;2021-06-02 09:32:14.610887;2023-01-13 22:55:54.619432;False
c_3768;1027.01;88;11.670568181818181;41;2021-03-11 21:34:05.171627;2023-02-01 09:43:42.322455;False
c_5342;1026.85;56;18.33660714285714;22;2021-03-01 12:06:06.892183;2023-02-07 15:45:00.251146;False
c_5971;1026.84;64;16.044375;15;2021-08-28 14:02:00.908527;2023-01-28 14:24:13.347912;False
c_3191;1026.71;66;15.556212121212122;31;2021-03-02 21:40:24.606560;2023-02-24 05:21:40.238107;False
c_7541;1026.48;18;57.02666666666667;15;2021-03-07 02:42:13.852064;2023-02-27 19:14:26.810324;False
c_3434;1026.17;72;14.252361111111112;17;2021-03-04 16:09:33.083154;2023-02-13 14:30:17.112889;False
c_3137;1025.6299999999999;76;13.495131578947367;33;2021-04-15 15:46:43.595768;2023-02-15 15:46:43.595768;False
c_2734;1025.43;20;51.2715;13;2021-05-29 14:39:27.841471;2022-11-20 02:41:36.428412;False
c_779;1025.42;65;15.775692307692308;27;2021-04-20 07:18:18.191060;2022-11-08 23:29:58.583524;False
c_6469;1024.58;75;13.661066666666665;27;2021-05-08 01:43:16.784076;2023-01-21 04:34:17.723884;False
c_6675;1024.54;15;68.30266666666667;12;2021-03-08 15:45:52.899975;2023-01-05 08:54:23.210821;False
c_5626;1024.05;50;20.480999999999998;41;2021-03-01 06:20:28.254488;2023-01-30 18:45:23.761058;False
c_1536;1024.02;27;37.92666666666667;12;2021-03-18 09:28:18.063218;2023-01-24 23:06:03.846259;False
c_6066;1023.41;57;17.954561403508773;21;2021-03-20 08:18:11.519038;2023-02-20 08:44:14.929968;False
c_3710;1023.28;82;12.479024390243902;39;2021-03-02 06:07:03.217533;2023-01-21 21:46:13.627867;False
c_6820;1023.27;87;11.761724137931035;34;2021-04-06 16:23:01.582268;2023-02-05 13:37:49.887577;False
c_2434;1023.27;84;12.181785714285715;34;2021-03-02 16:41:47.407045;2023-01-07 16:47:45.556545;False
c_6933;1023.26;18;56.84777777777778;15;2021-03-27 20:59:18.625089;2022-09-16 08:40:39.468553;False
c_1822;1023.0699999999999;86;11.896162790697673;37;2021-05-24 23:02:27.193223;2023-02-24 23:02:27.193223;False
c_2381;1022.88;69;14.824347826086957;23;2021-05-06 22:29:29.555156;2023-02-25 05:44:41.309938;False
c_6729;1022.55;47;21.756382978723405;15;2021-03-27 00:29:22.495185;2023-02-16 10:54:39.949392;False
c_799;1022.13;57;17.932105263157894;44;2021-03-08 04:01:40.781242;2023-02-15 15:21:44.142508;False
c_1941;1021.88;64;15.966875;53;2021-03-02 21:53:22.866502;2023-02-20 06:30:18.639073;False
c_5708;1021.88;27;37.84740740740741;14;2021-04-21 21:54:06.948703;2023-01-04 21:40:20.205716;False
