client_id;montant_total;panier_moyen;frequence_achat;categorie_preferee;sexe;age;tranche_age
c_5671;763.43;13.63267857142857;56;0.0;f;43.0;35-45
c_5672;1938.44;14.685151515151516;132;0.0;f;55.0;45-55
c_5673;1305.76;22.908070175438596;57;0.0;f;20.0;<25
c_5674;4422.4;13.607384615384614;325;0.0;m;36.0;35-45
c_5675;2308.72;18.3231746031746;126;1.0;m;55.0;45-55
c_5676;290.34;11.613599999999998;25;0.0;f;35.0;25-35
c_5677;1346.6399999999999;16.833;80;1.0;m;67.0;65+
c_5678;195.56;10.864444444444445;18;0.0;m;66.0;65+
c_5679;554.9399999999999;17.901290322580643;31;1.0;f;30.0;25-35
c_568;1376.9399999999998;32.021860465116276;43;1.0;m;29.0;25-35
c_5680;3309.9;15.045;220;0.0;m;52.0;45-55
c_5681;1833.46;18.901649484536083;97;1.0;f;59.0;55-65
c_5682;2043.4099999999999;15.964140624999999;128;0.0;m;81.0;65+
c_5683;1469.54;44.53151515151515;33;1.0;m;32.0;25-35
c_5684;1481.52;17.226976744186047;86;1.0;m;62.0;55-65
c_5685;1875.11;12.931793103448275;145;0.0;m;34.0;25-35
c_5686;667.89;31.804285714285715;21;1.0;f;25.0;<25
c_5687;840.5;18.27173913043478;46;0.0;m;82.0;65+
c_5688;1784.98;34.999607843137255;51;1.0;m;27.0;25-35
c_5689;3347.81;13.026498054474708;257;0.0;m;45.0;35-45
c_569;2579.49;35.33547945205479;73;2.0;f;30.0;25-35
c_5690;618.13;47.54846153846154;13;2.0;f;20.0;<25
c_5691;1614.2;31.042307692307695;52;1.0;m;21.0;<25
c_5692;499.19;16.10290322580645;31;1.0;m;58.0;55-65
c_5693;909.1;15.674137931034483;58;1.0;m;54.0;45-55
c_5694;2739.5099999999998;13.170721153846152;208;0.0;f;42.0;35-45
c_5695;1208.84;50.36833333333333;24;2.0;f;31.0;25-35
c_5696;494.4;18.31111111111111;27;1.0;m;62.0;55-65
c_5697;881.89;12.248472222222222;72;0.0;m;36.0;35-45
c_5698;875.73;12.691739130434783;69;0.0;f;37.0;35-45
c_5699;977.6999999999999;18.105555555555554;54;0.0;f;71.0;65+
c_57;896.25;17.235576923076923;52;1.0;f;63.0;55-65
c_570;1276.2;13.156701030927836;97;0.0;f;46.0;45-55
c_5700;754.5699999999999;53.89785714285714;14;2.0;f;29.0;25-35
c_5701;994.23;14.621029411764706;68;1.0;f;71.0;65+
c_5702;1381.51;14.54221052631579;95;0.0;m;36.0;35-45
c_5703;1296.32;28.18086956521739;46;1.0;f;24.0;<25
c_5704;822.02;13.932542372881356;59;1.0;m;56.0;55-65
c_5705;1720.68;13.76544;125;0.0;m;38.0;35-45
c_5706;363.44;12.114666666666666;30;0.0;m;35.0;25-35
c_5707;958.17;12.6075;76;0.0;f;34.0;25-35
c_5708;1021.88;37.84740740740741;27;1.0;f;23.0;<25
c_5709;2363.01;50.276808510638304;47;2.0;f;32.0;25-35
c_571;3200.49;13.915173913043477;230;0.0;f;40.0;35-45
c_5710;708.09;35.4045;20;0.0;f;21.0;<25
c_5711;969.13;17.620545454545454;55;1.0;f;58.0;55-65
c_5712;2147.72;13.856258064516128;155;0.0;f;48.0;45-55
c_5713;906.91;11.778051948051948;77;0.0;m;43.0;35-45
c_5714;1495.64;13.235752212389382;113;0.0;f;52.0;45-55
c_5715;615.73;36.21941176470588;17;1.0;m;28.0;25-35
c_5716;3293.41;37.004606741573035;89;0.0;f;20.0;<25
c_5717;956.48;12.1073417721519;79;0.0;m;45.0;35-45
c_5718;1277.7;14.04065934065934;91;0.0;m;47.0;45-55
c_5719;3533.12;14.02031746031746;252;0.0;m;41.0;35-45
c_572;4008.73;13.967700348432055;287;0.0;m;50.0;45-55
c_5720;2580.98;17.206533333333333;150;1.0;f;59.0;55-65
c_5721;150.88;25.146666666666665;6;1.0;m;22.0;<25
c_5722;1127.1299999999999;14.450384615384614;78;0.0;m;45.0;35-45
c_5723;474.5;12.486842105263158;38;0.0;f;49.0;45-55
c_5724;848.84;47.15777777777778;18;2.0;f;27.0;25-35
c_5725;3307.69;13.55610655737705;244;0.0;m;49.0;45-55
c_5726;963.68;11.897283950617282;81;0.0;f;46.0;45-55
c_5727;1904.29;20.045157894736843;95;1.0;m;55.0;45-55
c_5728;794.63;29.43074074074074;27;1.0;f;27.0;25-35
c_5729;926.26;20.583555555555556;45;1.0;m;53.0;45-55
c_573;731.05;15.554255319148934;47;1.0;f;53.0;45-55
c_5730;1132.58;16.414202898550723;69;1.0;m;60.0;55-65
c_5731;129.57999999999998;9.967692307692307;13;0.0;f;37.0;35-45
c_5732;573.02;15.079473684210527;38;0.0;m;46.0;45-55
c_5733;766.72;12.366451612903226;62;0.0;m;50.0;45-55
c_5734;712.74;101.82000000000001;7;2.0;f;20.0;<25
c_5735;308.46999999999997;23.728461538461538;13;0.0;f;28.0;25-35
c_5736;2080.65;20.8065;100;1.0;f;29.0;25-35
c_5737;3497.96;11.97931506849315;292;0.0;m;43.0;35-45
c_5738;1621.42;14.607387387387387;111;0.0;m;48.0;45-55
c_5739;2907.88;38.26157894736842;76;2.0;m;31.0;25-35
c_574;1317.76;19.378823529411765;68;1.0;m;55.0;45-55
c_5740;599.6700000000001;39.978;15;0.0;f;20.0;<25
c_5741;1567.49;15.519702970297029;101;1.0;f;64.0;55-65
c_5742;1214.57;13.201847826086956;92;0.0;f;34.0;25-35
c_5743;458.46999999999997;12.735277777777776;36;0.0;f;47.0;45-55
c_5744;75.64;18.91;4;0.0;f;65.0;55-65
c_5745;1755.6399999999999;13.00474074074074;135;0.0;f;50.0;45-55
c_5746;887.25;12.675;70;0.0;m;42.0;35-45
c_5747;441.25;27.578125;16;1.0;m;21.0;<25
c_5748;1467.74;43.16882352941177;34;2.0;f;26.0;25-35
c_5749;381.9;18.185714285714283;21;1.0;m;20.0;<25
c_575;1352.51;13.259901960784314;102;0.0;f;52.0;45-55
c_5750;1263.6399999999999;16.626842105263155;76;0.0;m;80.0;65+
c_5751;271.45;20.88076923076923;13;1.0;f;49.0;45-55
c_5752;200.41;10.0205;20;0.0;m;43.0;35-45
c_5753;616.76;17.621714285714287;35;1.0;m;76.0;65+
c_5754;1535.77;59.06807692307692;26;2.0;m;32.0;25-35
c_5755;1168.6599999999999;15.582133333333331;75;0.0;m;34.0;25-35
c_5756;1893.36;18.382135922330097;103;1.0;f;62.0;55-65
c_5757;935.38;51.965555555555554;18;1.0;m;28.0;25-35
c_5758;979.77;14.623432835820894;67;0.0;m;46.0;45-55
c_5759;2811.82;12.49697777777778;225;0.0;m;34.0;25-35
c_576;1302.35;18.605;70;1.0;f;68.0;65+
c_5760;1409.32;12.583214285714286;112;0.0;f;47.0;45-55
c_5761;550.02;14.474210526315789;38;0.0;f;68.0;65+
c_5762;2375.48;13.891695906432748;171;0.0;f;36.0;35-45
c_5763;688.3100000000001;11.66627118644068;59;0.0;m;40.0;35-45
c_5764;1587.09;26.4515;60;1.0;f;21.0;<25
c_5765;783.96;15.371764705882354;51;1.0;m;72.0;65+
c_5766;181.86;18.186;10;1.0;m;64.0;55-65
c_5767;2156.38;12.464624277456648;173;0.0;f;45.0;35-45
c_5768;716.39;15.919777777777778;45;1.0;f;56.0;55-65
c_5769;444.90999999999997;14.830333333333332;30;1.0;m;59.0;55-65
c_577;1829.96;15.912695652173914;115;1.0;m;95.0;65+
c_5770;1346.62;13.466199999999999;100;0.0;f;47.0;45-55
c_5771;806.31;28.79678571428571;28;1.0;m;28.0;25-35
c_5772;3491.36;13.428307692307692;260;0.0;m;49.0;45-55
c_5773;2541.54;52.94875;48;2.0;m;30.0;25-35
c_5774;139.96;13.996;10;0.0;m;27.0;25-35
c_5775;214.72;15.337142857142856;14;0.0;f;75.0;65+
c_5776;997.26;10.497473684210526;95;0.0;m;46.0;45-55
c_5777;1846.88;65.96000000000001;28;2.0;f;26.0;25-35
c_5778;675.45;12.280909090909091;55;0.0;f;46.0;45-55
c_5779;813.87;45.215;18;2.0;m;24.0;<25
c_578;1007.88;17.08271186440678;59;1.0;m;82.0;65+
c_5780;771.86;19.791282051282053;39;1.0;m;74.0;65+
c_5781;1117.97;15.314657534246576;73;0.0;f;79.0;65+
c_5782;3210.3;12.443023255813955;258;0.0;f;49.0;45-55
c_5783;387.08;14.336296296296295;27;0.0;m;56.0;55-65
c_5784;467.51;24.60578947368421;19;1.0;f;71.0;65+
c_5785;1217.1299999999999;12.419693877551019;98;0.0;f;41.0;35-45
c_5786;1103.19;45.96625;24;2.0;f;22.0;<25
c_5787;2347.15;13.88846153846154;169;0.0;f;38.0;35-45
c_5788;424.89;14.651379310344828;29;1.0;m;74.0;65+
c_5789;1151.39;16.216760563380284;71;1.0;m;85.0;65+
c_579;3242.0099999999998;13.564895397489538;239;0.0;m;45.0;35-45
c_5790;3302.54;12.800542635658914;258;0.0;f;40.0;35-45
c_5791;1536.82;59.10846153846153;26;2.0;m;24.0;<25
c_5792;661.54;12.971372549019607;51;0.0;m;33.0;25-35
c_5793;229.42;16.387142857142855;14;0.0;f;64.0;55-65
c_5794;707.71;14.443061224489796;49;1.0;f;66.0;65+
c_5795;1147.68;17.12955223880597;67;1.0;f;69.0;65+
c_5796;1143.8799999999999;13.617619047619046;84;0.0;m;39.0;35-45
c_5797;2910.97;13.730990566037734;212;0.0;m;41.0;35-45
c_5798;1357.26;17.180506329113925;79;0.0;m;46.0;45-55
c_5799;1973.24;16.174098360655737;122;1.0;f;62.0;55-65
c_58;1664.52;41.613;40;1.0;f;21.0;<25
c_580;4331.69;12.815650887573963;338;0.0;m;36.0;35-45
c_5800;4135.39;53.017820512820514;78;2.0;f;20.0;<25
c_5801;723.03;15.063125;48;1.0;f;56.0;55-65
c_5802;870.99;31.106785714285714;28;1.0;m;25.0;<25
c_5803;1099.57;14.660933333333332;75;1.0;f;55.0;45-55
c_5804;724.49;15.749782608695652;46;0.0;f;46.0;45-55
c_5805;1847.62;16.796545454545452;110;1.0;m;70.0;65+
c_5806;559.1;14.335897435897436;39;0.0;m;46.0;45-55
c_5807;648.8399999999999;36.04666666666666;18;1.0;m;25.0;<25
c_5808;1559.41;19.251975308641978;81;1.0;m;67.0;65+
c_5809;304.81;12.1924;25;0.0;m;47.0;45-55
c_581;1298.33;40.5728125;32;1.0;m;20.0;<25
c_5810;491.62;13.287027027027028;37;0.0;m;58.0;55-65
c_5811;475.76;16.40551724137931;29;0.0;f;45.0;35-45
c_5812;495.11;13.02921052631579;38;0.0;m;34.0;25-35
c_5813;1562.67;12.704634146341464;123;0.0;f;48.0;45-55
c_5814;1019.17;26.1325641025641;39;0.0;m;27.0;25-35
c_5815;2235.55;12.419722222222223;180;0.0;f;40.0;35-45
c_5816;307.62;15.381;20;1.0;m;60.0;55-65
c_5817;2248.16;44.9632;50;2.0;m;23.0;<25
c_5818;1208.02;12.85127659574468;94;0.0;f;46.0;45-55
c_5819;2052.27;12.8266875;160;0.0;f;33.0;25-35
c_582;510.77;13.804594594594594;37;0.0;f;83.0;65+
c_5820;533.68;13.016585365853658;41;0.0;f;88.0;65+
c_5821;353.46;11.045625;32;0.0;f;49.0;45-55
c_5822;2983.7599999999998;12.643050847457626;236;0.0;m;52.0;45-55
c_5823;802.6;17.835555555555555;45;1.0;m;70.0;65+
c_5824;1721.13;71.71375;24;2.0;f;28.0;25-35
c_5825;2874.82;35.05878048780488;82;1.0;f;32.0;25-35
c_5826;1547.51;28.657592592592593;54;1.0;f;29.0;25-35
c_5827;2041.93;14.48177304964539;141;0.0;f;45.0;35-45
c_5828;1215.67;45.02481481481482;27;1.0;f;26.0;25-35
c_5829;16.07;8.035;2;0.0;f;35.0;25-35
c_583;1483.76;25.148474576271187;59;1.0;f;20.0;<25
c_5830;1205.91;32.59216216216216;37;0.0;m;26.0;25-35
c_5831;335.9;14.604347826086956;23;1.0;f;50.0;45-55
c_5832;782.4;13.489655172413793;58;0.0;m;47.0;45-55
c_5833;1942.56;12.452307692307691;156;0.0;f;37.0;35-45
c_5834;2335.64;16.924927536231884;138;1.0;f;65.0;55-65
c_5835;4187.22;12.688545454545455;330;0.0;f;33.0;25-35
c_5836;1521.54;15.525918367346938;98;0.0;f;50.0;45-55
c_5837;495.58;15.486875;32;0.0;f;64.0;55-65
c_5838;112.10000000000001;14.012500000000001;8;0.0;f;70.0;65+
c_5839;317.04;14.410909090909092;22;1.0;m;61.0;55-65
c_584;467.03999999999996;27.472941176470584;17;0.0;f;20.0;<25
c_5840;771.77;16.42063829787234;47;1.0;f;56.0;55-65
c_5841;4065.41;62.54476923076923;65;2.0;m;28.0;25-35
c_5842;2001.6299999999999;12.749235668789808;157;0.0;f;37.0;35-45
c_5843;1526.6499999999999;13.878636363636362;110;0.0;f;36.0;35-45
c_5844;760.92;14.92;51;0.0;m;41.0;35-45
c_5845;2117.02;55.711052631578944;38;2.0;f;24.0;<25
c_5846;646.5799999999999;25.863199999999996;25;0.0;f;20.0;<25
c_5847;785.61;13.545;58;0.0;m;42.0;35-45
c_5848;2609.89;28.998777777777775;90;0.0;m;28.0;25-35
c_5849;2023.28;44.961777777777776;45;2.0;f;21.0;<25
c_585;3061.96;12.24784;250;0.0;f;37.0;35-45
c_5850;920.16;17.695384615384615;52;1.0;m;69.0;65+
c_5851;631.47;12.6294;50;0.0;f;45.0;35-45
c_5852;1130.93;13.791829268292684;82;0.0;m;44.0;35-45
c_5853;517.86;18.495;28;1.0;m;69.0;65+
c_5854;165.15;23.592857142857145;7;1.0;f;57.0;55-65
c_5855;1296.97;18.528142857142857;70;1.0;m;59.0;55-65
c_5856;644.26;14.005652173913044;46;0.0;f;58.0;55-65
c_5857;714.15;34.00714285714285;21;1.0;f;21.0;<25
c_5858;1639.26;14.63625;112;0.0;m;40.0;35-45
c_5859;700.62;12.974444444444444;54;0.0;f;44.0;35-45
c_586;199.26;11.07;18;0.0;m;34.0;25-35
c_5860;498.35;12.45875;40;0.0;m;52.0;45-55
c_5861;2307.78;11.424653465346536;202;0.0;f;46.0;45-55
c_5862;579.39;11.5878;50;0.0;f;35.0;25-35
c_5863;1046.43;19.743962264150944;53;1.0;f;70.0;65+
c_5864;3091.78;13.926936936936938;222;0.0;f;38.0;35-45
c_5865;937.3499999999999;46.86749999999999;20;1.0;m;28.0;25-35
c_5866;970.16;18.656923076923075;52;0.0;f;64.0;55-65
c_5867;3390.95;12.512730627306272;271;0.0;m;37.0;35-45
c_5868;1945.56;11.650059880239521;167;0.0;m;52.0;45-55
c_5869;2162.59;18.970087719298245;114;1.0;f;72.0;65+
c_5870;877.04;12.352676056338028;71;0.0;f;40.0;35-45
c_5871;169.92000000000002;21.240000000000002;8;0.0;m;27.0;25-35
c_5872;339.66999999999996;19.980588235294114;17;1.0;f;60.0;55-65
c_5873;202.04;13.469333333333333;15;0.0;m;37.0;35-45
c_5874;1215.09;17.61;69;1.0;f;61.0;55-65
c_5875;950.52;12.506842105263157;76;0.0;f;45.0;35-45
c_5876;1065.79;16.148333333333333;66;0.0;m;66.0;65+
c_5877;244.76;17.482857142857142;14;0.0;m;59.0;55-65
c_5878;520.5799999999999;28.921111111111106;18;1.0;f;24.0;<25
c_5879;1052.26;14.414520547945205;73;0.0;f;37.0;35-45
c_588;2484.11;11.607990654205608;214;0.0;m;43.0;35-45
c_5880;3269.7799999999997;12.673565891472867;258;0.0;m;45.0;35-45
c_5881;534.26;24.284545454545455;22;1.0;f;25.0;<25
c_5882;623.84;12.232156862745098;51;0.0;f;48.0;45-55
c_5883;1892.45;12.131089743589744;156;0.0;f;34.0;25-35
c_5884;2366.8;41.52280701754386;57;2.0;m;23.0;<25
c_5885;681.53;11.358833333333333;60;0.0;f;37.0;35-45
c_5886;1611.47;16.1147;100;1.0;f;55.0;45-55
c_5887;245.44;14.43764705882353;17;1.0;f;55.0;45-55
c_5888;523.99;18.71392857142857;28;1.0;m;78.0;65+
c_5889;782.87;21.158648648648647;37;1.0;f;53.0;45-55
c_589;3170.16;41.71263157894737;76;2.0;m;20.0;<25
c_5890;1462.1;17.61566265060241;83;1.0;m;67.0;65+
c_5891;613.54;15.3385;40;1.0;f;66.0;65+
c_5892;1725.96;14.147213114754098;122;0.0;m;47.0;45-55
c_5893;766.14;22.533529411764704;34;1.0;f;70.0;65+
c_5894;2670.48;12.838846153846154;208;0.0;m;49.0;45-55
c_5895;2312.72;15.732789115646257;147;1.0;m;53.0;45-55
c_5896;1193.59;14.20940476190476;84;0.0;f;39.0;35-45
c_5897;879.67;29.322333333333333;30;1.0;m;20.0;<25
c_5898;4566.63;14.051169230769231;325;0.0;m;33.0;25-35
c_5899;2438.52;42.04344827586207;58;1.0;m;28.0;25-35
c_59;1642.86;13.922542372881354;118;0.0;m;48.0;45-55
c_590;401.21999999999997;11.46342857142857;35;0.0;f;40.0;35-45
c_5900;1706.35;65.62884615384615;26;2.0;f;21.0;<25
c_5901;836.9;29.889285714285712;28;0.0;m;26.0;25-35
c_5902;1409.0;15.831460674157304;89;0.0;f;20.0;<25
c_5903;1154.4099999999999;60.75842105263157;19;1.0;f;28.0;25-35
c_5904;793.3;19.348780487804877;41;0.0;m;54.0;45-55
c_5905;718.9;26.625925925925927;27;1.0;f;20.0;<25
c_5906;622.74;11.975769230769231;52;0.0;m;49.0;45-55
c_5907;2772.5;13.01643192488263;213;0.0;f;33.0;25-35
c_5908;1584.57;19.807125;80;1.0;m;60.0;55-65
c_5909;289.23;12.051250000000001;24;0.0;f;46.0;45-55
c_591;2849.12;13.763864734299517;207;0.0;f;51.0;45-55
c_5910;722.9399999999999;13.144363636363636;55;0.0;f;57.0;55-65
c_5911;3513.44;12.776145454545455;275;0.0;f;50.0;45-55
c_5912;634.59;11.133157894736843;57;0.0;f;43.0;35-45
c_5913;286.21;14.3105;20;0.0;f;41.0;35-45
c_5914;3138.74;66.78170212765957;47;2.0;f;23.0;<25
c_5915;708.47;23.615666666666666;30;1.0;m;58.0;55-65
c_5916;1375.77;42.9928125;32;1.0;m;20.0;<25
c_5917;624.14;12.002692307692307;52;0.0;m;47.0;45-55
c_5918;1144.49;19.39813559322034;59;1.0;m;27.0;25-35
c_5919;15.98;7.99;2;0.0;f;69.0;65+
c_592;1115.27;15.277671232876711;73;0.0;f;42.0;35-45
c_5920;442.66999999999996;14.755666666666665;30;0.0;f;58.0;55-65
c_5921;4331.8;12.236723163841809;354;0.0;m;46.0;45-55
c_5922;4124.62;12.461087613293051;331;0.0;m;47.0;45-55
c_5923;720.77;13.59943396226415;53;0.0;m;44.0;35-45
c_5924;2793.89;14.039648241206029;199;0.0;f;42.0;35-45
c_5925;494.60999999999996;14.988181818181816;33;0.0;m;87.0;65+
c_5926;1148.54;14.35675;80;0.0;m;69.0;65+
c_5927;2511.87;51.26265306122449;49;2.0;m;29.0;25-35
c_5928;752.55;15.050999999999998;50;1.0;m;55.0;45-55
c_5929;635.17;13.232708333333333;48;0.0;m;40.0;35-45
c_593;137.29;15.254444444444443;9;0.0;m;66.0;65+
c_5930;721.06;40.05888888888889;18;1.0;m;28.0;25-35
c_5931;117.13999999999999;19.52333333333333;6;1.0;f;25.0;<25
c_5932;2709.81;16.83111801242236;161;1.0;f;62.0;55-65
c_5933;1005.38;13.405066666666666;75;0.0;f;40.0;35-45
c_5934;2744.6499999999996;39.209285714285706;70;2.0;m;31.0;25-35
c_5935;4343.33;14.010741935483871;310;0.0;f;46.0;45-55
c_5936;470.78999999999996;18.107307692307693;26;0.0;m;63.0;55-65
c_5937;641.53;19.440303030303028;33;1.0;f;24.0;<25
c_5938;2280.5099999999998;14.808506493506492;154;0.0;m;48.0;45-55
c_5939;2817.42;43.34492307692308;65;1.0;f;28.0;25-35
c_594;391.14;13.038;30;0.0;f;72.0;65+
c_5940;3023.39;12.650167364016736;239;0.0;f;46.0;45-55
c_5941;1709.3899999999999;18.185;94;1.0;m;73.0;65+
c_5942;2316.58;42.89962962962963;54;0.0;f;20.0;<25
c_5943;1081.36;23.50782608695652;46;1.0;f;64.0;55-65
c_5944;956.09;19.512040816326532;49;1.0;m;74.0;65+
c_5945;706.98;14.1396;50;0.0;f;47.0;45-55
c_5946;892.6899999999999;33.06259259259259;27;2.0;f;21.0;<25
c_5947;375.99;12.965172413793104;29;1.0;m;66.0;65+
c_5948;4081.6;14.577142857142857;280;0.0;m;39.0;35-45
c_5949;3255.41;11.96841911764706;272;0.0;m;39.0;35-45
c_595;1895.29;18.581274509803922;102;1.0;f;68.0;65+
c_5950;2765.09;13.293701923076924;208;0.0;f;37.0;35-45
c_5951;254.33;21.194166666666668;12;0.0;m;42.0;35-45
c_5952;842.8;16.855999999999998;50;1.0;f;65.0;55-65
c_5953;4809.97;12.930026881720432;372;0.0;m;38.0;35-45
c_5954;1506.74;15.21959595959596;99;1.0;m;82.0;65+
c_5955;2227.4;12.655681818181819;176;0.0;m;51.0;45-55
c_5956;962.4799999999999;45.832380952380944;21;2.0;f;23.0;<25
c_5957;1085.01;10.742673267326733;101;0.0;m;45.0;35-45
c_5958;900.4399999999999;17.316153846153846;52;1.0;m;24.0;<25
c_5959;521.79;21.741249999999997;24;1.0;f;28.0;25-35
c_596;1241.3999999999999;53.973913043478255;23;1.0;m;22.0;<25
c_5960;2184.04;12.923313609467455;169;0.0;m;38.0;35-45
c_5961;1150.42;15.137105263157896;76;1.0;f;62.0;55-65
c_5962;52.97;17.656666666666666;3;1.0;f;27.0;25-35
c_5963;523.3100000000001;19.381851851851852;27;0.0;f;20.0;<25
c_5964;808.9399999999999;15.55653846153846;52;0.0;f;84.0;65+
c_5965;450.90999999999997;12.525277777777777;36;0.0;m;85.0;65+
c_5966;143.47;9.564666666666666;15;0.0;f;73.0;65+
c_5967;275.4;91.8;3;2.0;f;21.0;<25
c_5968;2169.62;12.687836257309941;171;0.0;f;36.0;35-45
c_5969;1887.43;15.728583333333335;120;0.0;m;59.0;55-65
c_597;121.66;40.553333333333335;3;2.0;m;20.0;<25
c_5970;1309.25;12.351415094339623;106;0.0;f;43.0;35-45
c_5971;1026.84;16.044375;64;1.0;m;62.0;55-65
c_5972;936.67;14.867777777777777;63;0.0;f;50.0;45-55
c_5973;562.11;29.584736842105265;19;1.0;m;56.0;55-65
c_5974;2051.89;15.783769230769229;130;1.0;m;66.0;65+
c_5975;637.36;16.77263157894737;38;0.0;m;45.0;35-45
c_5976;1178.96;14.555061728395062;81;0.0;f;36.0;35-45
c_5977;3814.02;13.061712328767124;292;0.0;f;42.0;35-45
c_5978;2515.04;12.831836734693878;196;0.0;m;38.0;35-45
c_5979;731.97;40.665;18;0.0;f;20.0;<25
c_598;1027.53;17.1255;60;0.0;m;59.0;55-65
c_5980;2879.99;68.57119047619047;42;2.0;m;20.0;<25
c_5981;1649.59;13.862100840336133;119;0.0;f;50.0;45-55
c_5982;763.8299999999999;15.276599999999998;50;0.0;f;38.0;35-45
c_5983;1162.8999999999999;15.1025974025974;77;0.0;f;64.0;55-65
c_5984;3042.67;12.122191235059761;251;0.0;f;41.0;35-45
c_5985;2375.63;18.705748031496064;127;1.0;f;89.0;65+
c_5986;808.05;17.566304347826087;46;1.0;f;81.0;65+
c_5987;543.87;18.75413793103448;29;0.0;f;40.0;35-45
c_5988;600.7;15.807894736842107;38;0.0;f;43.0;35-45
c_5989;2444.43;18.51840909090909;132;1.0;m;53.0;45-55
c_599;1182.09;33.774;35;0.0;m;25.0;<25
c_5990;2465.97;41.79610169491525;59;1.0;f;28.0;25-35
c_5991;905.06;16.455636363636362;55;1.0;f;66.0;65+
c_5992;410.33;14.654642857142857;28;0.0;f;66.0;65+
c_5993;4288.76;13.87948220064725;309;0.0;f;40.0;35-45
c_5994;1575.28;39.382;40;2.0;m;20.0;<25
c_5995;1891.42;38.60040816326531;49;1.0;f;32.0;25-35
c_5996;740.84;13.469818181818182;55;0.0;f;43.0;35-45
c_5997;1881.52;17.919238095238097;105;1.0;f;56.0;55-65
c_5998;386.59;13.806785714285713;28;0.0;m;71.0;65+
c_5999;2003.3700000000001;52.72026315789474;38;2.0;m;20.0;<25
c_6;4334.5;52.22289156626506;83;2.0;f;20.0;<25
c_60;2411.97;13.474692737430166;179;0.0;f;40.0;35-45
c_600;427.76;38.88727272727272;11;1.0;m;29.0;25-35
c_6000;267.45;19.103571428571428;14;1.0;f;87.0;65+
c_6001;1667.09;45.056486486486484;37;2.0;f;31.0;25-35
c_6002;1174.69;26.104222222222223;45;1.0;f;28.0;25-35
c_6003;3755.74;14.280380228136881;263;0.0;f;44.0;35-45
c_6004;657.55;16.43875;40;1.0;m;59.0;55-65
c_6005;3796.24;12.206559485530546;311;0.0;m;36.0;35-45
c_6006;217.14;15.51;14;1.0;m;65.0;55-65
c_6007;4020.5499999999997;13.911937716262974;289;0.0;f;52.0;45-55
c_6008;1021.48;15.715076923076923;65;1.0;f;68.0;65+
c_6009;1262.54;23.38037037037037;54;0.0;f;49.0;45-55
c_601;462.1;13.591176470588236;34;0.0;f;34.0;25-35
c_6010;725.6899999999999;13.955576923076922;52;0.0;f;41.0;35-45
c_6011;505.17;12.027857142857144;42;0.0;f;51.0;45-55
c_6012;802.1899999999999;17.06787234042553;47;1.0;f;62.0;55-65
c_6013;1375.19;45.839666666666666;30;1.0;f;31.0;25-35
c_6014;2662.19;14.011526315789474;190;0.0;f;51.0;45-55
c_6015;2023.06;13.136753246753246;154;0.0;m;34.0;25-35
c_6016;2547.79;15.727098765432098;162;1.0;f;74.0;65+
c_6017;959.54;12.301794871794872;78;0.0;f;35.0;25-35
c_6018;545.4;16.527272727272727;33;1.0;m;76.0;65+
c_6019;2072.77;16.450555555555557;126;1.0;f;55.0;45-55
c_602;1677.87;16.29;103;1.0;m;78.0;65+
c_6020;633.4399999999999;24.36307692307692;26;1.0;m;30.0;25-35
c_6021;278.1;15.450000000000001;18;1.0;m;37.0;35-45
c_6022;74.82;12.469999999999999;6;0.0;f;58.0;55-65
c_6023;1750.62;38.90266666666666;45;2.0;f;23.0;<25
c_6024;1951.44;17.903119266055047;109;1.0;m;59.0;55-65
c_6025;1197.3;15.753947368421052;76;0.0;m;67.0;65+
c_6026;2191.96;54.799;40;2.0;f;26.0;25-35
c_6027;991.55;12.877272727272727;77;0.0;f;48.0;45-55
c_6028;1379.36;47.56413793103448;29;0.0;m;20.0;<25
c_6029;385.03;27.502142857142854;14;1.0;f;27.0;25-35
c_603;768.99;16.717173913043478;46;1.0;f;82.0;65+
c_6030;1051.44;15.69313432835821;67;1.0;m;58.0;55-65
c_6031;1096.5;21.93;50;1.0;m;21.0;<25
c_6032;2346.97;80.92999999999999;29;2.0;f;29.0;25-35
c_6033;2151.2999999999997;15.044055944055943;143;0.0;f;45.0;35-45
c_6034;1117.48;15.101081081081082;74;0.0;f;36.0;35-45
c_6035;1000.26;34.49172413793104;29;1.0;m;23.0;<25
c_6036;1611.93;13.43275;120;0.0;m;37.0;35-45
c_6037;487.7;11.341860465116278;43;0.0;m;38.0;35-45
c_6038;2002.5;54.12162162162162;37;2.0;m;22.0;<25
c_6039;688.28;13.236153846153845;52;0.0;m;38.0;35-45
c_604;602.0;14.333333333333334;42;0.0;f;45.0;35-45
c_6040;15.72;7.86;2;0.0;f;50.0;45-55
c_6041;554.86;16.319411764705883;34;0.0;m;62.0;55-65
c_6042;1519.12;16.160851063829785;94;1.0;f;62.0;55-65
c_6043;1085.8899999999999;12.33965909090909;88;0.0;f;42.0;35-45
c_6044;2193.04;18.90551724137931;116;1.0;f;68.0;65+
c_6045;517.15;17.832758620689653;29;1.0;m;57.0;55-65
c_6046;1680.01;38.18204545454545;44;1.0;f;20.0;<25
c_6047;239.59;18.43;13;0.0;m;90.0;65+
c_6048;690.3100000000001;10.00449275362319;69;0.0;m;38.0;35-45
c_6049;72.05;14.41;5;0.0;m;60.0;55-65
